GEOID,low_income_pct,lower_middle_income_pct,upper_middle_income_pct,high_income_pct
250092091001,0.024263431542461005,0.0831889081455806,0.10051993067590988,0.7920277296360485
250092091002,0.15813953488372093,0.06976744186046512,0.34418604651162793,0.42790697674418604
250092091003,0.05650684931506849,0.1232876712328767,0.14897260273972604,0.6712328767123288
250092091004,0.01278772378516624,0.03580562659846547,0.12276214833759591,0.8286445012787724
250092091005,0.1773049645390071,0.32860520094562645,0.1182033096926714,0.375886524822695
250092092001,0.017817371937639197,0.12472160356347439,0.14699331848552338,0.7104677060133631
250092092002,0.025179856115107913,0.1618705035971223,0.12769784172661872,0.685251798561151
250092092003,0.05790645879732739,0.062360801781737196,0.12472160356347439,0.755011135857461
250092092004,0.0,0.031982942430703626,0.1023454157782516,0.8656716417910447
250092101001,0.0791304347826087,0.11652173913043479,0.2565217391304348,0.5478260869565217
250092101002,0.19117647058823528,0.0,0.25882352941176473,0.55
250092101003,0.03063063063063063,0.05765765765765766,0.2648648648648649,0.6468468468468469
250092101004,0.0,0.03225806451612903,0.19153225806451613,0.7762096774193549
250092102001,0.09215017064846416,0.20648464163822525,0.1945392491467577,0.5068259385665529
250092102002,0.06481481481481481,0.07407407407407407,0.2037037037037037,0.6574074074074074
250092102003,0.024111675126903553,0.12690355329949238,0.18274111675126903,0.666243654822335
250092103011,0.09516298633017876,0.31808622502628814,0.34069400630914826,0.24605678233438485
250092103012,0.3019755409219191,0.23800564440263405,0.24929444967074318,0.21072436500470368
250092103021,0.21040723981900453,0.05429864253393665,0.10407239819004525,0.6312217194570136
